Abs_r1,Abs_r2,Abs_r3,Abs_t1,Abs_t2,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,acromioclavicular_r1_l,acromioclavicular_r1_r,acromioclavicular_r2_l,acromioclavicular_r2_r,acromioclavicular_r3_l,acromioclavicular_r3_r,ankle_angle_l,ankle_angle_r,c1_skull_AR,c1_skull_FE,c1_skull_LB,c2_c1_AR,c2_c1_FE,c2_c1_LB,c3_c2_AR,c3_c2_FE,c3_c2_LB,c4_c3_AR,c4_c3_FE,c4_c3_LB,c5_c4_AR,c5_c4_FE,c5_c4_LB,c6_c5_AR,c6_c5_FE,c6_c5_LB,c7_c6_AR,c7_c6_FE,c7_c6_LB,cmc_abduction_l,cmc_abduction_r,cmc_flexion_l,cmc_flexion_r,deviation,deviation_l,elbow_flex_l,elbow_flex_r,elv_angle_l,elv_angle_r,flexion_l,flexion_r,hip_adduction_l,hip_adduction_r,hip_flexion_l,hip_flexion_r,hip_rotation_l,hip_rotation_r,ip_flexion_l,ip_flexion_r,knee_angle_l,knee_angle_l_beta_rotation1,knee_angle_l_beta_translation1,knee_angle_l_beta_translation2,knee_angle_l_rotation2,knee_angle_l_rotation3,knee_angle_l_translation1,knee_angle_l_translation2,knee_angle_r,knee_angle_r_beta_rotation1,knee_angle_r_beta_translation1,knee_angle_r_beta_translation2,knee_angle_r_rotation2,knee_angle_r_rotation3,knee_angle_r_translation1,knee_angle_r_translation2,mcp2_abduction_l,mcp2_abduction_r,mcp2_flexion_l,mcp2_flexion_r,mcp3_abduction_l,mcp3_abduction_r,mcp3_flexion_l,mcp3_flexion_r,mcp4_abduction_l,mcp4_abduction_r,mcp4_flexion_l,mcp4_flexion_r,mcp5_abduction_l,mcp5_abduction_r,mcp5_flexion_l,mcp5_flexion_r,md2_flexion_l,md2_flexion_r,md3_flexion_l,md3_flexion_r,md4_flexion_l,md4_flexion_r,md5_flexion_l,md5_flexion_r,mp_flexion_l,mp_flexion_r,mtp_flex_l,mtp_flex_r,pm2_flexion_l,pm2_flexion_r,pm3_flexion_l,pm3_flexion_r,pm4_flexion_l,pm4_flexion_r,pm5_flexion_l,pm5_flexion_r,pro_sup,pro_sup_l,shoulder1_r2_l,shoulder1_r2_r,shoulder_elv_l,shoulder_elv_r,shoulder_rot_l,shoulder_rot_r,skull_AR,skull_FE,skull_LB,sternoclavicular_r2_l,sternoclavicular_r2_r,sternoclavicular_r3_l,sternoclavicular_r3_r,subtalar_angle_l,subtalar_angle_r,unrothum_r1_l,unrothum_r1_r,unrothum_r2_l,unrothum_r2_r,unrothum_r3_l,unrothum_r3_r,unrotscap_r2_l,unrotscap_r2_r,unrotscap_r3_l,unrotscap_r3_r
0.00819,0.01438,-0.001588,0.00432,-0.02623,-0.1898,0.03604,0.1791,-0.1868,0.03424,-0.02,-0.1912,0.03845,0.18,-0.1876,0.03925,-0.1536,-0.1849,0.03925,-0.1729,-0.1815,-0.0746,0.09937,0.0264,0.06,-0.00298,-0.007256,0.2578,0.212,0.06137,-0.2451,0.1697,-0.1055,-0.0422,0.1455,0.1229,-0.05127,-0.00809,0.1836,-0.05084,-0.008286,0.1791,0.05368,-0.008545,0.1776,0.0513,-0.00996,0.05255,0.05072,-0.02945,-0.05646,0.04294,-0.1,-0.1,-0.1,-0.1,-0.1488,0.2196,0.8237,1.623,0.8022,0.8247,-0.785,-0.457,-0.3684,-0.4863,0.3003,0.0852,-0.10974,-0.1666,0.2,0.2,0.8145,0.0,0.05,-0.0179,0.02606,-0.0893,0.001598,-0.005424,0.3838,0.0,0.05,-0.0179,0.000876,0.0455,0.0015955,0.000781,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9937,1.023,-0.1802,-0.6724,0.3506,1.067,-0.1802,-0.6724,-0.0736,-0.1362,0.04837,-0.1343,-0.01301,0.10474,0.1268,0.2588,0.1304,0.003489,0.00015,0.1203,0.0516,-0.1759,0.0008335,0.01787,0.0942,-0.10675,-0.116
0.004875,0.01015,-0.001003,0.00687,-0.02122,-0.179,0.03314,0.1766,-0.1741,0.02519,-0.01813,-0.1843,0.03806,0.1796,-0.1824,0.03925,-0.1458,-0.1803,0.03918,-0.1688,-0.1816,-0.0572,0.099,0.0389,0.06,-6.884e-05,-0.006214,0.257,0.2075,0.0462,-0.2272,0.1544,-0.08124,-0.04077,0.1313,0.1259,-0.0491,-0.00838,0.1711,-0.0494,-0.00848,0.162,0.05164,-0.008545,0.1628,0.0496,-0.00995,0.04968,0.04974,-0.02965,-0.0451,0.0424,-0.1,-0.1,-0.1,-0.1,-0.1542,0.2103,0.785,1.621,0.802,0.8467,-0.785,-0.4656,-0.3577,-0.483,0.2979,0.067,-0.1089,-0.1775,0.2,0.2,0.756,0.0,0.05,-0.0179,0.02574,-0.1008,0.00115,-0.003902,0.4246,0.0,0.05,-0.0179,0.0008183,0.01575,0.001597,-0.0002472,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.948,1.0205,-0.1982,-0.6743,0.3538,1.096,-0.1982,-0.6743,-0.0736,-0.1129,0.0422,-0.1361,-0.02112,0.10187,0.1267,0.286,0.07574,0.002188,0.0005374,0.1147,0.0623,-0.1895,0.0014925,0.04498,0.0977,-0.11163,-0.116
-0.002913,0.0003448,-0.0006585,0.00893,-0.01862,-0.1642,0.03326,0.1755,-0.168,0.0179,-0.02051,-0.1758,0.0384,0.1764,-0.1758,0.03928,-0.1392,-0.1764,0.03928,-0.1658,-0.1924,-0.03677,0.0999,0.0449,0.06,-7.397e-05,-0.00753,0.263,0.2073,0.03482,-0.1917,0.1353,-0.0524,-0.0396,0.1138,0.12366,-0.0466,-0.00857,0.1455,-0.0479,-0.00857,0.134,0.05026,-0.008545,0.1445,0.048,-0.00995,0.05338,0.05026,-0.02972,-0.01179,0.04312,-0.1,-0.1,-0.1,-0.1,-0.1658,0.209,0.7466,1.63,0.808,0.863,-0.7856,-0.4785,-0.3462,-0.4773,0.2974,0.05017,-0.10956,-0.1915,0.2,0.2,0.7095,0.0,0.05,-0.0179,0.02277,-0.10925,0.0005045,-0.00271,0.4783,0.0,0.05,-0.0179,0.00788,-3.177e-05,0.001596,-0.0003052,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9165,0.999,-0.2139,-0.676,0.3699,1.123,-0.2139,-0.676,-0.0736,-0.0905,0.03195,-0.147,-0.03256,0.0942,0.1271,0.3154,0.0184,0.0001252,-0.001477,0.10925,0.06744,-0.1921,0.0001322,0.0743,0.0991,-0.1071,-0.116
-0.010765,-0.00958,-0.0005636,0.009636,-0.01775,-0.1483,0.03604,0.1757,-0.1744,0.01645,-0.02634,-0.1663,0.03903,0.1754,-0.1654,0.03943,-0.133,-0.1707,0.03964,-0.165,-0.2092,-0.02414,0.09894,0.03766,0.06,-0.001976,-0.008804,0.2715,0.2106,0.014435,-0.1476,0.11566,-0.026,-0.03943,0.0953,0.115,-0.04407,-0.00858,0.1132,-0.04587,-0.00856,0.1027,0.0498,-0.00854,0.1284,0.0474,-0.00995,0.0686,0.0516,-0.02971,0.0354,0.04443,-0.1,-0.1,-0.1,-0.1,-0.1741,0.2203,0.7275,1.649,0.8213,0.8486,-0.7856,-0.481,-0.3447,-0.4749,0.3076,0.0351,-0.1184,-0.2117,0.2,0.2,0.6855,0.0,0.05,-0.0179,0.02304,-0.132,4.58e-05,-0.002197,0.5386,0.0,0.05,-0.0179,0.02075,-0.003674,0.001601,2.825e-05,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9004,0.9644,-0.2255,-0.682,0.3972,1.135,-0.2255,-0.682,-0.0736,-0.0762,0.01953,-0.1609,-0.0394,0.0826,0.1282,0.339,-0.03284,-0.000381,-0.0076,0.1076,0.05075,-0.1841,-0.009735,0.09314,0.0967,-0.0928,-0.116
-0.01397,-0.013626,-0.0005684,0.00913,-0.01714,-0.135,0.0382,0.1759,-0.187,0.01869,-0.03262,-0.1569,0.03934,0.1757,-0.153,0.0395,-0.1276,-0.1635,0.03998,-0.165,-0.2266,-0.02248,0.09845,0.02461,0.06,-0.00305,-0.0074,0.275,0.2123,-0.01542,-0.1059,0.10065,-0.006447,-0.03964,0.0812,0.1058,-0.04053,-0.008545,0.0862,-0.0415,-0.00854,0.0788,0.0503,-0.00854,0.11926,0.04816,-0.00995,0.0891,0.05243,-0.02968,0.07227,0.04507,-0.1,-0.1,-0.1,-0.1,-0.176,0.2313,0.7324,1.682,0.838,0.817,-0.785,-0.482,-0.3535,-0.4773,0.3286,0.02663,-0.139,-0.238,0.2,0.2,0.6816,0.0,0.05,-0.0179,0.0281,-0.1779,-7.76e-05,-0.001782,0.6025,0.0,0.05,-0.0179,0.03119,0.000531,0.001617,0.000584,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.893,0.932,-0.2388,-0.695,0.426,1.127,-0.2388,-0.695,-0.0736,-0.0706,0.00808,-0.1705,-0.04074,0.0737,0.132,0.3503,-0.0738,-0.0001631,-0.012695,0.1096,0.02507,-0.1772,-0.02766,0.10095,0.09595,-0.0784,-0.116
-0.01129,-0.010086,-0.000539,0.008415,-0.01636,-0.1272,0.0387,0.1759,-0.1952,0.02155,-0.03677,-0.1499,0.03934,0.1758,-0.1426,0.03885,-0.1229,-0.1581,0.03867,-0.1638,-0.2407,-0.0278,0.10004,0.01826,0.06,-0.00212,-0.004982,0.272,0.2087,-0.04526,-0.0718,0.091,0.00618,-0.03964,0.0721,0.09985,-0.0351,-0.00852,0.0697,-0.03317,-0.00852,0.06635,0.05136,-0.00853,0.11804,0.04993,-0.00993,0.1101,0.05252,-0.02966,0.0864,0.04507,-0.1,-0.1,-0.1,-0.1,-0.1752,0.2297,0.7505,1.717,0.8564,0.796,-0.785,-0.4956,-0.3618,-0.4836,0.3494,0.0275,-0.162,-0.2656,0.2,0.2,0.686,0.0,0.05,-0.0179,0.03284,-0.2286,-3.725e-05,-0.001461,0.668,0.0,0.05,-0.0179,0.03485,0.01217,0.001622,0.001048,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.883,0.915,-0.2617,-0.711,0.4456,1.108,-0.2617,-0.711,-0.0736,-0.07104,-0.001484,-0.1761,-0.03986,0.075,0.139,0.3513,-0.10675,1.293e-05,-0.01082,0.11456,0.01191,-0.1868,-0.04526,0.1062,0.0981,-0.0735,-0.116
-0.00483,-0.001628,-0.0004547,0.00814,-0.01575,-0.1257,0.03876,0.1759,-0.197,0.02586,-0.03738,-0.1467,0.03928,0.1754,-0.1365,0.03738,-0.11945,-0.1555,0.0345,-0.1617,-0.25,-0.03787,0.10297,0.0195,0.06,-0.001572,-0.00483,0.267,0.2026,-0.06647,-0.0457,0.0833,0.013435,-0.0392,0.06476,0.0962,-0.02904,-0.008545,0.06064,-0.02328,-0.00854,0.06155,0.05212,-0.00853,0.12195,0.05142,-0.009926,0.1305,0.05234,-0.02968,0.0862,0.0449,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2197,0.774,1.742,0.882,0.792,-0.785,-0.5234,-0.3628,-0.4946,0.3635,0.03214,-0.1737,-0.289,0.2,0.2,0.6914,0.0,0.05,-0.0179,0.0343,-0.2598,1.5e-06,-0.00225,0.73,0.0,0.05,-0.0179,0.03445,0.03192,0.00155,0.000882,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.868,0.913,-0.291,-0.722,0.4558,1.092,-0.291,-0.722,-0.0736,-0.0752,-0.0087,-0.1803,-0.03854,0.0855,0.1458,0.3496,-0.1382,2.295e-05,-0.004906,0.12115,0.01481,-0.2137,-0.0557,0.1108,0.0999,-0.0759,-0.116
0.001889,0.00716,-0.0003936,0.00813,-0.01572,-0.1324,0.03906,0.1759,-0.196,0.0321,-0.03638,-0.1481,0.03925,0.175,-0.1313,0.03647,-0.11694,-0.1521,0.03023,-0.16,-0.2559,-0.0521,0.1059,0.0186,0.06,-0.003782,-0.007042,0.263,0.1982,-0.07495,-0.02652,0.07623,0.01578,-0.0385,0.05795,0.0925,-0.02513,-0.00864,0.055,-0.01692,-0.00861,0.0602,0.0518,-0.00858,0.1278,0.0517,-0.00998,0.1492,0.05225,-0.02979,0.08374,0.04477,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2134,0.798,1.751,0.9165,0.7935,-0.785,-0.5513,-0.3586,-0.509,0.371,0.0339,-0.1709,-0.3062,0.2,0.2,0.696,0.0,0.05,-0.0179,0.03397,-0.2673,7.5e-06,-0.00395,0.779,0.0,0.05,-0.0179,0.03363,0.0569,0.001384,0.0002432,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8594,0.9165,-0.3142,-0.723,0.4634,1.078,-0.3142,-0.723,-0.07367,-0.0821,-0.01233,-0.1805,-0.0345,0.0949,0.1476,0.3489,-0.1691,-1.31e-05,-0.002184,0.1266,0.02237,-0.2446,-0.05853,0.1088,0.09973,-0.0767,-0.116
0.00594,0.012405,-0.0004122,0.008194,-0.01646,-0.1477,0.0393,0.1759,-0.1954,0.0374,-0.03818,-0.152,0.03928,0.1753,-0.1206,0.03726,-0.11383,-0.1425,0.0305,-0.1598,-0.2659,-0.0656,0.1079,0.011604,0.06,-0.00746,-0.0093,0.259,0.1968,-0.06946,-0.01188,0.0711,0.01335,-0.0386,0.05295,0.08856,-0.02463,-0.00867,0.05197,-0.01576,-0.008675,0.06125,0.05066,-0.00867,0.1346,0.05118,-0.01013,0.165,0.0525,-0.0299,0.0833,0.0449,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2123,0.8174,1.746,0.957,0.791,-0.785,-0.5625,-0.3523,-0.521,0.3757,0.03397,-0.1602,-0.3142,0.2,0.2,0.702,0.0,0.05,-0.0179,0.03348,-0.265,2e-06,-0.00493,0.813,0.0,0.05,-0.0179,0.0334,0.0818,0.001281,0.000251,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8643,0.921,-0.3252,-0.7173,0.4714,1.068,-0.3252,-0.7173,-0.0735,-0.091,-0.0136,-0.1755,-0.02623,0.09564,0.1451,0.3489,-0.1932,2.53e-05,-0.003681,0.1288,0.02652,-0.2717,-0.05658,0.09796,0.09827,-0.07135,-0.11597
0.006462,0.01302,-0.000477,0.00854,-0.0178,-0.1672,0.03946,0.1759,-0.1957,0.0397,-0.04443,-0.1554,0.0394,0.1758,-0.09875,0.03876,-0.10913,-0.1247,0.0349,-0.1609,-0.2915,-0.0713,0.10834,0.003897,0.06,-0.009895,-0.010185,0.255,0.1976,-0.051,0.0006337,0.06866,0.00912,-0.04065,0.0505,0.0863,-0.02634,-0.0083,0.05267,-0.01685,-0.00843,0.0648,0.04993,-0.008575,0.1415,0.05115,-0.01015,0.1755,0.05304,-0.02963,0.0827,0.04526,-0.1,-0.1,-0.1,-0.1,-0.1746,0.2124,0.83,1.725,0.999,0.789,-0.785,-0.551,-0.347,-0.526,0.38,0.038,-0.149,-0.3113,0.2,0.2,0.713,0.0,0.05,-0.0179,0.0333,-0.2632,3e-07,-0.004612,0.836,0.0,0.05,-0.0179,0.03345,0.10187,0.00137,0.001816,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.875,0.926,-0.327,-0.7144,0.4773,1.062,-0.327,-0.7144,-0.0728,-0.09827,-0.01587,-0.17,-0.01791,0.09033,0.142,0.3489,-0.2035,0.0001743,-0.004204,0.1288,0.02963,-0.296,-0.0523,0.08154,0.0974,-0.06113,-0.116
0.003387,0.00915,-0.000533,0.00932,-0.01956,-0.1842,0.03946,0.176,-0.1959,0.0398,-0.05295,-0.1577,0.03946,0.176,-0.0675,0.03946,-0.1043,-0.1019,0.0388,-0.1631,-0.3335,-0.0658,0.1072,0.0001038,0.06,-0.01044,-0.00982,0.2515,0.2002,-0.02019,0.01327,0.0683,0.0085,-0.043,0.0503,0.0881,-0.02748,-0.006897,0.05692,-0.0167,-0.00716,0.06946,0.0503,-0.007538,0.1455,0.0514,-0.00907,0.1781,0.05252,-0.02817,0.07874,0.04422,-0.1,-0.1,-0.1,-0.1,-0.1746,0.2175,0.831,1.6875,1.037,0.7935,-0.785,-0.528,-0.346,-0.5234,0.3835,0.04935,-0.1407,-0.3013,0.2,0.2,0.7275,0.0,0.05,-0.0179,0.03345,-0.2646,4.5e-06,-0.00391,0.8506,0.0,0.05,-0.0179,0.03348,0.11383,0.001537,0.00436,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8794,0.929,-0.3242,-0.716,0.4832,1.058,-0.3242,-0.716,-0.0716,-0.0977,-0.019,-0.1694,-0.01446,0.0852,0.1387,0.3489,-0.1964,0.0001893,-0.001273,0.1283,0.0369,-0.316,-0.04602,0.06366,0.09875,-0.04843,-0.116
-0.003437,0.0008135,-0.0005555,0.01023,-0.02132,-0.1936,0.0389,0.1761,-0.1946,0.0393,-0.06223,-0.1617,0.0389,0.1761,-0.0353,0.03937,-0.1006,-0.0797,0.03992,-0.1652,-0.3794,-0.05127,0.1056,-0.0003684,0.06003,-0.010185,-0.00852,0.249,0.2026,0.01384,0.02464,0.06976,0.01761,-0.042,0.05234,0.0935,-0.02563,-0.00364,0.05957,-0.01477,-0.003859,0.0697,0.05035,-0.0043,0.1425,0.0494,-0.005413,0.1729,0.04846,-0.02466,0.0727,0.03943,-0.1,-0.1,-0.1,-0.1,-0.1747,0.2316,0.816,1.643,1.065,0.8022,-0.785,-0.5034,-0.3518,-0.5166,0.3843,0.0686,-0.1356,-0.287,0.2,0.2,0.737,0.0,0.05,-0.0179,0.03424,-0.2651,5.7e-06,-0.00332,0.8535,0.0,0.05,-0.0179,0.03348,0.1169,0.001618,0.006367,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.877,0.9307,-0.321,-0.711,0.4946,1.055,-0.321,-0.711,-0.06934,-0.085,-0.0196,-0.1731,-0.01558,0.0824,0.1312,0.3489,-0.174,-0.0005484,-0.001734,0.1282,0.04767,-0.3267,-0.03812,0.0478,0.10254,-0.03418,-0.116
-0.012024,-0.00952,-0.000519,0.01066,-0.02203,-0.1959,0.03775,0.1754,-0.1917,0.0389,-0.07166,-0.1682,0.03766,0.1758,-0.011475,0.03906,-0.0975,-0.06186,0.0396,-0.1653,-0.4111,-0.03284,0.1049,-0.0002918,0.05997,-0.00998,-0.005898,0.2429,0.2012,0.02957,0.02562,0.074,0.0414,-0.03745,0.0576,0.09906,-0.02151,0.001381,0.05173,-0.013336,0.001358,0.05768,0.04745,0.001106,0.1282,0.0432,0.0008545,0.164,0.04056,-0.01852,0.07153,0.03207,-0.1,-0.1,-0.1,-0.1,-0.1747,0.2473,0.7866,1.6045,1.082,0.808,-0.785,-0.4775,-0.3633,-0.508,0.3804,0.0935,-0.1348,-0.2693,0.2,0.2,0.7354,0.0,0.05,-0.0179,0.03516,-0.255,-1.5e-05,-0.002506,0.833,0.0,0.05,-0.0179,0.03372,0.11456,0.001618,0.007175,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8857,0.93,-0.318,-0.694,0.51,1.049,-0.318,-0.694,-0.0642,-0.06,-0.01897,-0.1746,-0.01842,0.08093,0.1178,0.35,-0.1422,-0.002007,-0.014206,0.1285,0.05768,-0.326,-0.03162,0.0357,0.1092,-0.01859,-0.11597
-0.01942,-0.01831,-0.000425,0.010445,-0.02151,-0.1953,0.03705,0.1732,-0.1897,0.0388,-0.0799,-0.1758,0.03687,0.174,-0.001712,0.03888,-0.09436,-0.04907,0.03928,-0.1642,-0.4224,-0.01657,0.1052,-0.001517,0.05984,-0.00996,-0.002481,0.2284,0.1945,0.0236,0.00755,0.0815,0.0759,-0.0331,0.06635,0.1005,-0.01793,0.006176,0.03105,-0.013916,0.006268,0.03323,0.0416,0.00622,0.1054,0.0345,0.006927,0.1583,0.0319,-0.00943,0.07935,0.0263,-0.1,-0.1,-0.1,-0.1,-0.1742,0.2532,0.756,1.579,1.09,0.81,-0.785,-0.445,-0.3765,-0.498,0.37,0.1172,-0.1359,-0.2477,0.2,0.2,0.724,0.0,0.05,-0.0179,0.03293,-0.2279,-5.8e-05,-0.001842,0.7827,0.0,0.05,-0.0179,0.0342,0.111,0.001603,0.007164,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9165,0.928,-0.3123,-0.673,0.5166,1.038,-0.3123,-0.673,-0.05432,-0.03084,-0.02246,-0.1665,-0.01971,0.08057,0.1025,0.3518,-0.10736,-0.003296,-0.03262,0.1292,0.0657,-0.3213,-0.03162,0.02576,0.11786,-0.005104,-0.11584
-0.02544,-0.0253,-0.000373,0.00989,-0.02133,-0.195,0.03766,0.1702,-0.1913,0.03894,-0.0849,-0.1836,0.03754,0.1709,-0.00968,0.039,-0.0935,-0.04248,0.0392,-0.1643,-0.4182,-0.007694,0.1051,-0.002579,0.0598,-0.00999,-0.0009265,0.2092,0.1855,0.01947,-0.02747,0.0918,0.1023,-0.03099,0.0777,0.096,-0.0164,0.008675,0.009094,-0.01573,0.008736,0.0104,0.03595,0.00873,0.0872,0.02745,0.010086,0.1604,0.02579,0.002287,0.0889,0.02307,-0.1,-0.1,-0.1,-0.1,-0.1731,0.2452,0.7393,1.561,1.096,0.811,-0.785,-0.41,-0.3857,-0.4844,0.3486,0.1321,-0.133,-0.2203,0.2,0.2,0.712,0.0,0.05,-0.0179,0.0242,-0.1887,-3.22e-05,-0.00188,0.711,0.0,0.05,-0.0179,0.0338,0.1068,0.001597,0.006424,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9595,0.929,-0.303,-0.665,0.5103,1.023,-0.303,-0.665,-0.0394,-0.012794,-0.02881,-0.1465,-0.01527,0.0826,0.09235,0.349,-0.0727,-0.00734,-0.04022,0.1285,0.07477,-0.3203,-0.04135,0.01549,0.1236,-0.0002217,-0.1157
-0.03006,-0.0306,-0.0005264,0.00912,-0.02322,-0.1952,0.03885,0.1687,-0.1943,0.03918,-0.08075,-0.1909,0.03882,0.1694,-0.04208,0.03918,-0.10175,-0.0531,0.03925,-0.1672,-0.3948,-0.01041,0.1006,0.002998,0.06042,-0.01,-0.003021,0.1975,0.183,0.03967,-0.0723,0.1078,0.0923,-0.03152,0.0934,0.0907,-0.01889,0.008995,0.01086,-0.0199,0.00902,0.01377,0.0322,0.008995,0.0893,0.02626,0.01075,0.1619,0.02504,0.01462,0.0818,0.02026,-0.1,-0.1,-0.1,-0.1,-0.1737,0.2296,0.7437,1.548,1.095,0.813,-0.785,-0.3926,-0.3894,-0.4685,0.3154,0.135,-0.1259,-0.1862,0.2,0.2,0.709,0.0,0.05,-0.0179,0.0136,-0.1533,0.0002362,-0.002382,0.63,0.0,0.05,-0.0179,0.03069,0.0991,0.001595,0.004852,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.995,0.9404,-0.29,-0.666,0.4956,1.003,-0.29,-0.666,-0.02023,-0.01749,-0.02792,-0.1232,-0.008194,0.0889,0.0909,0.3315,-0.03177,-0.02417,-0.03735,0.1241,0.08795,-0.3171,-0.057,0.005875,0.123,-0.009346,-0.11633
